1.000000, 0.202020, 0.202020, 0.202020
2.000000, 0.227410, 0.227410, 0.227410
3.000000, 0.263165, 0.263165, 0.263165
4.000000, 0.283489, 0.283489, 0.283489
5.000000, 0.295170, 0.295170, 0.295170
6.000000, 0.301033, 0.301033, 0.301033
7.000000, 0.303974, 0.303974, 0.303974
8.000000, 0.305407, 0.305407, 0.305407
9.000000, 0.306103, 0.306103, 0.306103
10.000000, 0.306439, 0.306439, 0.306439
11.000000, 0.306601, 0.306601, 0.306601
12.000000, 0.306680, 0.306680, 0.306680
13.000000, 0.306717, 0.306717, 0.306717
14.000000, 0.306735, 0.306735, 0.306735
15.000000, 0.306744, 0.306744, 0.306744
16.000000, 0.306748, 0.306748, 0.306748
17.000000, 0.306750, 0.306750, 0.306750
18.000000, 0.306751, 0.306751, 0.306751
19.000000, 0.306752, 0.306752, 0.306752
20.000000, 0.306752, 0.306752, 0.306752
21.000000, 0.306752, 0.306752, 0.306752
22.000000, 0.306752, 0.306752, 0.306752
23.000000, 0.306752, 0.306752, 0.306752
24.000000, 0.306752, 0.306752, 0.306752
25.000000, 0.306752, 0.306752, 0.306752
26.000000, 0.306752, 0.306752, 0.306752
27.000000, 0.306752, 0.306752, 0.306752
28.000000, 0.306752, 0.306752, 0.306752
29.000000, 0.306752, 0.306752, 0.306752
30.000000, 0.306752, 0.306752, 0.306752
31.000000, 0.306752, 0.306752, 0.306752
32.000000, 0.306752, 0.306752, 0.306752
33.000000, 0.306752, 0.306752, 0.306752
34.000000, 0.306752, 0.306752, 0.306752
35.000000, 0.306752, 0.306752, 0.306752
36.000000, 0.306752, 0.306752, 0.306752
37.000000, 0.306752, 0.306752, 0.306752
38.000000, 0.306752, 0.306752, 0.306752
39.000000, 0.306752, 0.306752, 0.306752
40.000000, 0.306752, 0.306752, 0.306752
41.000000, 0.306752, 0.306752, 0.306752
42.000000, 0.306752, 0.306752, 0.306752
43.000000, 0.306752, 0.306752, 0.306752
44.000000, 0.306752, 0.306752, 0.306752
45.000000, 0.306752, 0.306752, 0.306752
46.000000, 0.306752, 0.306752, 0.306752
47.000000, 0.306752, 0.306752, 0.306752
48.000000, 0.306752, 0.306752, 0.306752
49.000000, 0.306752, 0.306752, 0.306752
50.000000, 0.306752, 0.306752, 0.306752
51.000000, 0.306752, 0.306752, 0.306752
52.000000, 0.306752, 0.306752, 0.306752
53.000000, 0.306752, 0.306752, 0.306752
54.000000, 0.306752, 0.306752, 0.306752
55.000000, 0.306752, 0.306752, 0.306752
56.000000, 0.306752, 0.306752, 0.306752
57.000000, 0.306752, 0.306752, 0.306752
58.000000, 0.306752, 0.306752, 0.306752
59.000000, 0.306752, 0.306752, 0.306752
60.000000, 0.306752, 0.306752, 0.306752
61.000000, 0.306752, 0.306752, 0.306752
62.000000, 0.306752, 0.306752, 0.306752
63.000000, 0.306752, 0.306752, 0.306752
64.000000, 0.306752, 0.306752, 0.306752
65.000000, 0.306752, 0.306752, 0.306752
66.000000, 0.306752, 0.306752, 0.306752
67.000000, 0.306752, 0.306752, 0.306752
68.000000, 0.306752, 0.306752, 0.306752
69.000000, 0.306752, 0.306752, 0.306752
70.000000, 0.306752, 0.306752, 0.306752
71.000000, 0.306752, 0.306752, 0.306752
72.000000, 0.306752, 0.306752, 0.306752
73.000000, 0.306752, 0.306752, 0.306752
74.000000, 0.306752, 0.306752, 0.306752
75.000000, 0.306752, 0.306752, 0.306752
76.000000, 0.306752, 0.306752, 0.306752
77.000000, 0.306752, 0.306752, 0.306752
78.000000, 0.306752, 0.306752, 0.306752
79.000000, 0.306752, 0.306752, 0.306752
80.000000, 0.306752, 0.306752, 0.306752
81.000000, 0.306752, 0.306752, 0.306752
82.000000, 0.306752, 0.306752, 0.306752
83.000000, 0.306752, 0.306752, 0.306752
84.000000, 0.306752, 0.306752, 0.306752
85.000000, 0.306752, 0.306752, 0.306752
86.000000, 0.306752, 0.306752, 0.306752
87.000000, 0.306752, 0.306752, 0.306752
88.000000, 0.306752, 0.306752, 0.306752
89.000000, 0.306752, 0.306752, 0.306752
90.000000, 0.306752, 0.306752, 0.306752
91.000000, 0.306752, 0.306752, 0.306752
92.000000, 0.306752, 0.306752, 0.306752
93.000000, 0.306752, 0.306752, 0.306752
94.000000, 0.306752, 0.306752, 0.306752
95.000000, 0.306752, 0.306752, 0.306752
96.000000, 0.306752, 0.306752, 0.306752
97.000000, 0.306752, 0.306752, 0.306752
98.000000, 0.306752, 0.306752, 0.306752
99.000000, 0.306752, 0.306752, 0.306752
100.000000, 0.306752, 0.306752, 0.306752
